,Unnamed: 0,path,title,brand,locations,posting_date,responsibilities,basic_qualifications,preferred_qualifications,education,preferred_education,key_qualifications,nice_to_haves
748,24619003360.0,/job/seattle/senior-software-engineer-android/391/24619003360,Senior Software Engineer Android,Disney Media &amp; Entertainment Distribution,"['Seattle, Washington, United States ', ' Remote, United States ']","Mar. 02, 2022"," designing, coding, pr reviews, writing tests collaborating with qa and automation team interacting with the product development team to review requirements and discuss feature development basic "," up to 5+ years hands-on professional development experience with android on all os versions experience working a significant consumer app that is currently available in marketplace strong understanding of oo design patterns and concepts a sound understanding of http and rest-style web services demonstrated ability to design and build dynamic multi-threaded mobile apps. solid understanding of android app development life cycle including google play and amazon app store compliance policies and submissions requirements ability to collaborate in a small, productive development team as well as ability to work independently experience with unit test frameworks and continuous integration systems motivated self-starter with the ability to learn and adapt to new technologies excellent verbal and written communication skills; can effectively articulate complex ideas and influence others through well-reasoned explanations write efficient, reliable, and maintainable code whether implementing architectural improvements, user-facing features, or fixing defects troubleshoot and resolve issues, problems, and errors encountered across our various platforms analyze and optimize application code for efficiency, reliability and performance understand product architecture, assisting the software architects as necessary manage multiple competing priorities in a fast-paced, deadline-oriented environment work with minimal technical supervision and supplemental engineering support embrace a highly collaborative team that rewards quality code and effective communication operate as a resource to less experienced software engineers, providing an open learning environment for cross-team knowledge sharing required education bs, ba, or advanced degree in computer science, engineering or its equivalent. ",," bs, ba, or advanced degree in computer science, engineering or its equivalent. ",,,
749,24566508992.0,/job/seattle/automation-engineer-ii/391/24566508992,Automation Engineer II,Disney Streaming,"['Seattle, Washington, United States ', ' San Francisco, California, United States']","Mar. 01, 2022"," build tests that are atomic, independent and can run in parallel across multiple browsers / devices in multiple locales and/or languages mentor / coach junior members of the department as well as individuals interested in automation. efficiently resolve engineering issues with low to moderate degrees of complexity. work with other qa analysts and engineers to ensure overall system reliability, performance, and quality basic "," 2+ years of relevant test automation experience. proficiency in java and/or c#. experience using automation testing framework (i.e. appium, selenium, etc…) does extremely well with communication, mentorship and collaboration skills as well as having strong teamwork ethic, while striving for perfection. ",,,,,
750,24566508880.0,/job/seattle/automation-engineer-ii/391/24566508880,Automation Engineer II,Disney Streaming,"['Seattle, Washington, United States ', ' San Francisco, California, United States']","May 23, 2022"," build tests that are atomic, independent and can run in parallel across multiple browsers / devices in multiple locales and/or languages. mentor / coach junior members of the department as well as individuals interested in automation. efficiently resolve engineering issues with low to moderate degrees of complexity. work with other qa analysts and engineers to ensure overall system reliability, performance, and quality. basic "," 2+ years of relevant test automation experience. proficiency in java and/or c#. experience using automation testing framework (i.e. appium, selenium, etc…) does extremely well with communication, mentorship and collaboration skills as well as having strong teamwork ethic, while striving for perfection. ",,,,,
751,24515263760.0,/job/seattle/automation-engineer-ii/391/24515263760,Automation Engineer II,Disney Streaming,"['Seattle, Washington, United States ', ' San Francisco, California, United States']","May 18, 2022"," build tests that are atomic, independent and can run in parallel across multiple browsers / devices in multiple locales and/or languages mentor / coach junior members of the department as well as individuals interested in automation. efficiently resolve engineering issues with low to moderate degrees of complexity. work with other qa analysts and engineers to ensure overall system reliability, performance, and quality basic "," 2+ years of relevant test automation experience. proficiency in java and/or c#. experience using automation testing framework (i.e. appium, selenium, etc…) does extremely well with communication, mentorship and collaboration skills as well as having strong teamwork ethic, while striving for perfection. ",,,,,
752,24436499264.0,/job/new-york/software-engineer-ii/391/24436499264,Software Engineer II,Disney Streaming,"['New York, New York, United States ', ' Santa Monica, California, United States']","Mar. 06, 2022"," work with a team of engineers building software in a collaborative development process build high-performance, stable, scalable systems to be deployed in an enterprise setting lead high-level architecture discussions and planning sessions participate in the code review process by providing feedback on pull requests participate in on-call rotation, supporting systems and services during production incidents provide mentoring and advice for other engineers basic "," 2+ years of software engineering experience in a production environment fluent in typescript programming language and proficient in at least one more experience with a modern front-end web framework such as angular, react, or vue comprehensive experience in full stack development understanding of async programming models (events, callbacks, promises, async/await) deep understanding of object-oriented programming experience building restful services understanding of source control concepts and exposure to git exposure to build and deployment technologies such as jenkins and docker excellent written and verbal communication skills self-learner, independent, excellent problem-solving skills ba/bs degree in computer science or equivalent technical experience ",,,,,
753,24252631552.0,/job/glendale/software-engineer-android/391/24252631552,Software Engineer Android,Disney Media &amp; Entertainment Distribution,"['Glendale, California, United States ', ' Remote, United States ']","Feb. 24, 2022"," troubleshoot and resolve issues, problems, and errors encountered across the various android ott platforms analyze and optimize application code for efficiency, reliability, and performance design, develop, test, and release new application features understand application architecture, assisting other software developers and architects as necessary manage multiple, concurrent priorities in a fast-paced, deadline-oriented environment embrace a highly collaborative team that rewards quality code and effective communication operate as a resource to other software engineers, providing an open learning environment for cross-team knowledge sharing basic "," 2+ years hands-on professional experience with android development experience working on a significant consumer app that is currently available in the marketplace well-versed in object-oriented, functional, and reactive patterns and concepts through understanding of http(s), websocket, and rest apis solid foundation and understanding of dynamic, multi-threaded android apps understanding of android app development lifecycle including google play store and amazon appstore compliance policies and submission requirements experience with unit test frameworks and continuous integration systems such as junit 4/5 and espresso ability to collaborate in a small, productive development team as well as the larger engineering organization motivated self-starter with the ability to learn and adapt to new technologies excellent verbal and written communication skills; can effectively articulate complex ideas and influence others through well-reasoned explanations write efficient, reliable, and maintainable code whether implementing architectural improvements, user-facing features, and/or fixing defects ", experience building video-based applications with knowledge in hls and mpeg-dash protocols and widevine drm experience using the androidx leanback library to build uis , bs computer science or related technical discipline or its equivalent ,,,
754,24252630736.0,/job/seattle/lead-software-engineer-tvos/391/24252630736,Lead Software Engineer tvOS,Disney Media &amp; Entertainment Distribution,"['Seattle, Washington, United States ', ' Remote, United States ']","Feb. 24, 2022"," troubleshoot and resolve issues, problems, and errors encountered across the various android ott platforms analyze and optimize application code for efficiency, reliability, and performance design, develop, test, and release new application features understand product architecture, assisting other software developers and architects as necessary manage multiple, concurrent priorities in a fast-paced, deadline-oriented environment embrace a highly collaborative team that rewards quality code and effective communication operate as a resource to other software engineers, providing an open learning environment for cross-team knowledge sharing basic "," up to 7+ years hands-on professional experience with android development experience working on a significant consumer app that is currently available in the marketplace well-versed in object-oriented, functional, and reactive patterns and concepts through understanding of http(s), websocket, and rest apis solid foundation and understanding of dynamic, multi-threaded android apps solid understanding of android app development lifecycle including google play store and amazon appstore compliance policies and submission requirements experience with unit test frameworks and continuous integration systems such as junit 4/5 and espresso ability to collaborate in a small, productive development team as well as the larger engineering organization motivated self-starter with the ability to learn and adapt to new technologies excellent verbal and written communication skills; can effectively articulate complex ideas and influence others through well-reasoned explanations write efficient, reliable, and maintainable code whether implementing architectural improvements, user-facing features, and/or fixing defects work with minimal technical supervision and supplemental engineering support ", experience building video-based applications with knowledge in hls and mpeg-dash protocols and widevine drm experience using the androidx leanback library to build uis , bs computer science or related technical discipline or its equivalent ,,,
755,24252630096.0,/job/glendale/lead-software-engineer-tvos/391/24252630096,Lead Software Engineer tvOS,Disney Media &amp; Entertainment Distribution,"['Glendale, California, United States ', ' Seattle, Washington, United States']","Feb. 24, 2022"," troubleshoot and resolve issues, problems, and errors encountered across the espn tvos application analyze and optimize application code for efficiency, reliability, and performance design, develop, test, and release new application features understand application architecture, assisting other software developers and architects as necessary manage multiple, concurrent priorities in a fast-paced, deadline-oriented environment embrace a highly collaborative team that rewards quality code and effective communication operate as a resource to other software engineers, providing an open learning environment for cross-team knowledge sharing basic "," up to 7+ years hands-on professional experience with ios/tvos development experience working on a significant consumer app that is currently available in the marketplace strong understanding of oo and swift design patterns and concepts a sound understanding of http and rest-style web services demonstrated ability to design and build dynamic multi-threaded ios/tvos apps solid understanding of ios app development life cycle including apple app store compliance policies and submissions requirements experience with apple frameworks such as uikit, avfoundation, security, and storekit ability to collaborate in a small, productive development team as well as the larger engineering organization motivated self-starter with the ability to learn and adapt to new technologies excellent verbal and written communication skills; can effectively articulate complex ideas and influence others through well-reasoned explanations write efficient, reliable, and maintainable code whether implementing architectural improvements, user-facing features, and/or fixing defects work with minimal technical supervision and supplemental engineering support "," experience with tvos-specific functionality including the focus engine, siri remote, and the top shelf experience building video-based applications with knowledge of the hls protocol and fairplay drm ", bs computer science or related technical discipline or its equivalent ,,,
756,24247981296.0,/job/glendale/senior-software-engineer-chromecast/391/24247981296,Senior Software Engineer Chromecast,Disney Media &amp; Entertainment Distribution,"['Glendale, California, United States']","Feb. 24, 2022", architect and develop core site functionality using server-side templating and javascript prototype new features and research applicable technologies implement best practices to continually increase performance and scalability review code and pull requests to ensure product and design specifications are met work with product and project management to refine specs and timelines partner with other engineering teams to deliver best solutions mentor and provide feedback to junior engineer basic ," proven understanding of front-end web development technologies and principles experience with video playback using hls, mpeg-dash, and widevine drm comprehensive knowledge of javascript, js frameworks, and server-side templating experience with task automation (grunt, gulp, webpack) and css preprocessors (less, sass) demonstrated ability to research and learn new technologies strong communication skills and attention to detail driven and self-motivated minimum 5 years relevant industry experience preferred education bs computer science or related technical discipline or its equivalent ",,, bs computer science or related technical discipline or its equivalent ,,
757,24131448784.0,/job/new-york/cdn-operations-engineer/391/24131448784,CDN Operations Engineer,Disney Streaming,"['New York, New York, United States']","Feb. 22, 2022", focus on operations & management of cache solutions develop engineering tooling training & leadership basic ,,,,,,
758,24120293888.0,/job/bristol/manager-infrastructure-engineering/391/24120293888,Manager Infrastructure Engineering,Disney Media &amp; Entertainment Distribution,"['Bristol, Connecticut, United States']","Feb. 22, 2022"," lead and manage embedded infrastructure engineers. plays a key role in defining initiatives and contributing to the strategic planning. adapt in a quickly changing environment and interact with a broad customer base with diverse needs and functional responsibilities ensure product / project deliverables across the delivery teams are consistent, high quality and well documented directly oversee, mentor, and develop the technical staff and supervise the technical delivery of these developers provide leadership to direct-report and/or cross-functional teams challenge the status quo through intellectual curiosity and natural inquisitiveness to look beyond the obvious for continuous improvement. interface with both senior technology leaders as well as senior business leaders in order to accomplish business goals. participate in various tactical and strategic meetings with all levels of leadership to advise and collaborate on solutions to current and future challenges identifies opportunities to consolidate and/or optimize business processes through research and leveraging vendor relationships ensures that all security requirements are met or exceeded basic "," bachelor’s degree in computer science or equivalent experience. strong leadership and people management skills knowledge of cloud technologies and their services(aws, azure) high level understanding of networking, compute and databases experience with managing off/near-shore consultants understanding of devops and sre roles and responsibilities solid understanding of program and project management principles exceptional communication skills and the ability to communicate appropriately at all levels of the organization; this includes written and verbal communication as well as visualizations ability to act as liaison between business and technologies strong situational analysis and decision-making abilities ability to think creatively and to drive innovation understanding of agile methodology ",,,,,
759,23881410256.0,/job/vancouver/technical-support-engineer/391/23881410256,Technical Support Engineer,Walt Disney Animation Studios,"['Vancouver, Canada']","Feb. 28, 2022"," provide help desk/service center style support, monitoring inbound technical support requests, calls, and tickets for all studio employees. handle support issues from start to resolution, escalating only when necessary. collaborate with other technology teams as needed to determine the best solution to challenges. partner closely with wdas burbank technology teams to assure consistent support methods and policies across sites work closely with artists to better understand evolving workflows and related hardware needs. provide support for onboarding and tech training for new hires installation of desktop hardware including workstations, displays, tablets, and related peripherals. install/support a wide array of software, both internally-developed and third party. support multiple hardware and operating system build processes including mac, linux, ios and windows, as well as related software & accessories. basic support of some server & network equipment basic support of a/v and media systems work with studio leadership to continually improve tech support procedures and policies. help to define how end-user support should be coordinated, delivered, standardized and communicated. create thorough documentation of processes and procedures. maintain a flexible schedule including possible night or weekend work. basic "," minimum 2 years experience with technical support or user support, preferably in a production setting. working knowledge of mac os, ios and windows operating systems. familiarity with linux desktop. familiarity with remote desktop technologies, such as pcoip, teradici and rgs ● familiarity with ticket tracking, tech support tools, documentation platforms, and diagnostic systems. proficiency with productivity applications such as openoffice, microsoft office, google workspace, and administration of these systems. proficiency with common video conferencing platforms such as zoom, google chat and ms teams ability to diagnose, repair or replace computer system components (storage media/drives, graphics/gpu cards, memory modules, fans, etc).. strong analytical problem solving skills. excellent communication skills and a strong customer service orientation. ● highly self-directed. manage and prioritize multiple concurrent and competing challenges, issues, ambiguities, and contradictions that inevitably occur when supporting a highly complex, and diverse production environment. ability to lift heavy equipment, install, configure, and maintain desktop/laptop computers and mobile devices. ",,,,,
760,23869744224.0,/job/buenos-aires/senior-software-engineer/391/23869744224,Senior Software Engineer,Disney Media &amp; Entertainment Distribution,"['Buenos Aires, Argentina']","Jun. 02, 2022"," the senior software engineer will be responsible for: collaborate with local and remote technology teams across the globe. be hands-on to build and support robust, secure, scalable, and efficient api-based services to integrate with systems in the media supply chain. primarily focus on backend engineering systems. work with us-based and uk-based engineering peers, product and project managers in agile-based work scheduling including sprint planning, sizing and retrospectives. gain deep understanding of new technologies quickly, and where appropriate educate the team in best practices for their use. ensure created services are sustainable and operationally fit for purpose, with appropriate documentation and test coverage. mentor junior team members to develop their technical capabilities. work with the team to iteratively improve development practices and processes. perform code reviews and provide technical guidance and recommendations to the team. analyze and resolve complex engineering problems. basic "," what we need from you to be part of this story: 5+ years of experience in the field of software engineering, web development or equivalent experience. excellent english communication skills. excellent software engineering skills. good understanding of javascript es6+ (preferably with node.js). good understanding of jvm-based platforms (either java or kotlin), and common frameworks and libraries (e.g. spring, spring boot). good understanding of scalable web architecture concepts. good understanding of how to write and maintain a resourceful api using concepts such as rest, and how to secure them behind authentication and authorization gates. experience with developing for cloud platforms, such as amazon web services (aws). experience with full software development lifecycle and common best practices like unit testing, collaborative version control flows, and continuous integration. self-starter with an interest in industry trends and a passion for innovation and raising the bar. "," experience with media production or distribution (video transcoding, streaming). experience working with development teams across multiple regions, time zones and cultures. experience writing code for modern cloud-native architecture, including serverless. experience with continuous integration services (teamcity, jenkins, or gitlab ci). experience developing infrastructure as code (cloudformation or terraform). experience documenting and diagramming technical information. experience with distributed messaging and queueing platforms (kafka, sns or sqs). exposure to javascript frontend frameworks such as react. ",,,,
761,23792125456.0,/job/amsterdam/senior-android-engineer/391/23792125456,Senior Android Engineer,Disney Streaming,"['Amsterdam, Netherlands']","Feb. 16, 2022",,,,,,,
762,23637554768.0,/job/san-francisco/sr-manager-software-engineering/391/23637554768,"Sr Manager, Software Engineering",Disney Streaming,"['San Francisco, California, United States ', ' Remote, United States ']","Mar. 27, 2022"," building and maintaining a diverse software engineering team: training, career development, mentoring, and process improvement ownership of roadmap and engineering vision for applications and tools collaboration with product managers and other business partners to prioritize work and set goals for the team refining engineering practices and maintaining operational excellence diligence, thoughtfulness, and have great oral and written communication skills making wise choices and take smart risks when dealing with ambiguous requirements proactivity and ability to move fast or pivot to meet the changing needs of the product curiosity for emerging technologies and ability to create space for growth and evolution of products and team    basic "," 5 + years of engineering management experience 8+ years of software engineering experience experience attracting diverse talent, build and lead teams experience with and opinionated about the software development lifecycle and agile development methodology rest web api experience required experience working with front-end web technology frameworks like: react, angular, vue experience with aws cloud technology – sns/sqs/kinesis/ecs/lambda experience with event driven systems architectures (reactive design) experience with containerized & serverless applications experience working to support high-performance web-based user interfaces experience building services using rest, graphql & websockets practical knowledge and relevant experience deploying web services in cloud infrastructure experience writing unit tests / implementing test driven development processes experience with languages: scala, javascript, python  experience with storage technologies: dynamodb, rdbms, nosql required education  bs or ms in computer science or related field, or equivalent experience  ",,"  bs or ms in computer science or related field, or equivalent experience  ",,,
763,23610642656.0,/job/tokyo/engineer-product-integrity/391/23610642656,"Engineer, Product Integrity",The Walt Disney Company (Corporate),"['Tokyo, Japan']","Jun. 09, 2022"," product reviews (tdsj and licensed): perform compliance product review for all assigned business units. review product packaging for language content/safety and regulatory issues. provide disposition of testing reports and communicate same to affected parties clearly and in a timely manner. notify merchants and vendors of upcoming significant regulatory changes or product guideline revisions. communicate with testing laboratories and suppliers/licensees to ensure clarity of test requirements and appropriate testing is performed. maintain and update disney technical product specifications, as required (product guidelines, test protocol, etc.) tracks and trends in guest complaints and injuries perform shelf audit as needed. business partnerships: communicating internationally to buying teams on non-compliance and design considerations from a safety standpoint. provide vendor training on product integrity processes, regulations and design requirements maintain effective work relationships by partnering with assigned disney sourcing groups and buyers, worldwide, to ensure a high quality and safe product is delivered within cost and on time act as a technical resource and safety consultant to disney sourcing buying groups, buyers and licensees regarding appropriate statutory, regulatory, and disney product safety requirements for specific types of merchandise provide education to product/brand management, and other groups as needed on product safety regulations and trends in regulations, and standards for the global marketplace works with management to develop and maintain department’s standard operating procedures and technical databases answer, explanation for the inquiry to opa and prr testing provide licensee training on opa/pi component serving as an intermediary between licensing teams and new product review committee  responsibilities: product reviews (tdsj and licensed): perform compliance product review for all assigned business units. review product packaging for language content/safety and regulatory issues. provide disposition of testing reports and communicate same to affected parties clearly and in a timely manner. notify merchants and vendors of upcoming significant regulatory changes or product guideline revisions. communicate with testing laboratories and suppliers/licensees to ensure clarity of test requirements and appropriate testing is performed. maintain and update disney technical product specifications, as required (product guidelines, test protocol, etc.) tracks and trends in guest complaints and injuries perform shelf audit as needed. business partnerships: communicating internationally to buying teams on non-compliance and design considerations from a safety standpoint. provide vendor training on product integrity processes, regulations and design requirements maintain effective work relationships by partnering with assigned disney sourcing groups and buyers, worldwide, to ensure a high quality and safe product is delivered within cost and on time act as a technical resource and safety consultant to disney sourcing buying groups, buyers and licensees regarding appropriate statutory, regulatory, and disney product safety requirements for specific types of merchandise provide education to product/brand management, and other groups as needed on product safety regulations and trends in regulations, and standards for the global marketplace works with management to develop and maintain department’s standard operating procedures and technical databases answer, explanation for the inquiry to opa and prr testing provide licensee training on opa/pi component serving as an intermediary between licensing teams and new product review committee basic ",,,,,,
764,23390713888.0,/job/santa-monica/lead-software-engineer/391/23390713888,Lead Software Engineer,Disney Streaming,"['Santa Monica, California, United States']","Feb. 09, 2022"," design multi-tenant, multi-region applications for high levels of uptime help improve the quality of the team’s code across the code base complete designed systems to high levels of quality and reliability triage and debug incidents communicate with stakeholders to negotiate over technical designs basic "," 7+ years of experience in backend development. proficient in designing and implementing large scale distributed systems. hands on experience with industry standard observability tools for distributed systems experience working with at least one object oriented language like java (or jvm variant languages like scala, kotlin), python, or others. knowledge/experience with aws products and services (ec2, s3, lambda, dynamodb, rds, elasticache, cloudfront, etc.) or other cloud providers. in-depth experience working on relational and/or nosql databases. experience with high performance queue systems (kafka, kinesis, rabbitmq, etc.) previous experience taking ownership of features/functionality and delivering projects end-to-end with high quality and robust architecture. excellent communication skills and ability to work with distributed multi-functional business partners ability to investigate any technical component as well as understand and drive the overall systems architecture. required education bs/ms degree in computer science or related field or equivalent work experience ",, bs/ms degree in computer science or related field or equivalent work experience ,,,
765,23305830000.0,/job/kapolei/engineering-services-director/391/23305830000,Engineering Services Director,"Aulani, A Disney Resort &amp; Spa","['Kapolei, Hawaii, United States']","May 31, 2022"," lead the team responsible for maintaining the physical integrity, and show quality of the assets within their responsibilities. ensure that the safety of our cast and guests is your first priority. work with both internal partners and external contractors. lead an organization of roughly 75 people- a mixture of salaried leaders and hourly technicians that are both experienced and diversified. manage a multi-million dollar annual operating budget. provide the team with a vision and inspire them to achieve it. need to understand the daily operation and dive in where necessary to help manage the details, while also allowing your team the freedom to execute. be required to prioritize and accomplish numerous priorities daily and ""switch gears"" quickly. basic "," experience leading a facilities maintenance/engineering team experience leading a team of leaders start up and operations experience in facilities and engineering management resoluteness in making decisions with well-developed processes for managing time customer focus/perspective commitment for team success skills in budget and scheduling management advanced knowledge of building management/engineering skills in developing leaders 7 or more years of leadership experience in related field working knowledge of the operation, functionality, and components of facility level utilities and infrastructure ability to communicate and work with all levels of the organization this is a physically demanding role. candidate may need to access equipment pits, work platforms, cat walks, roofs and similar areas by ladder, as well as walk several miles per day. ", resort and hospitality experience 10 or more years of leadership experience in related field direct experience with central energy plant operation or with similarly complex facility equipment ,,,,
766,23210824624.0,/job/new-york/sr-software-engineer-messaging/391/23210824624,Sr. Software Engineer- Messaging,Disney Streaming,"['New York, New York, United States']","Feb. 06, 2022"," build systems to power a 24/7 live service design core, backend software components for the messaging platform code using primarily java interface with other teams to incorporate their innovations and vice versa conduct design and code reviews analyze and improve efficiency, scalability, and stability of various system resources work with cloud native stack, build on aws basic "," 5+ years of experience building internet-scale web or services applications experience in a java and alternative jvm application development environments (scala/kotlin) experience and/or certification with the aws environment, including ecs (docker), s3, ec2, lambda, cloudwatch excellent understanding of software development fundamentals experience with writing unit, integration and functional tests proven ability to integrate with service apis and/or sdks experience working in a modern, agile software team with version control & project management tools (e.g. github, svn, jira, basecamp) experience building scalable, fault-tolerant, high-uptime systems creative and inventive problem solving experience mentoring other developers "," experience with ses or salesforce marketing cloud familiarity with aws serverless technologies experience in scala, python ", ba/bs degree in computer science or equivalent technical experience ,,,
767,22897673440.0,/job/glendale/senior-software-engineer/391/22897673440,Senior Software Engineer,Disney Television Animation,"['Glendale, California, United States']","Feb. 01, 2022"," the sse is a senior-level software engineer responsible for designing and developing code/software solutions and maintaining existing code/software for the television animation business unit.  a high-level breakdown of the senior software engineer’s responsibilities follows: analyzing production software procedures and problems evaluating the effectiveness of existing software solutions making recommendations to improve: production software output, efficiency, and workflow software analysis and design code testing / integration high-level support of developed code mobile platform application development the sse partners with the technology department’s management, department staff, and production personnel to determine software engineering needs. additionally, the sse reviews existing software system capabilities to decide what changes can be made within existing systems and when new systems must be added to provide solutions - whichever meets productions need in the timeliest manner and fits within the specific budget.  the sse is responsive to our environment’s critical production timelines and is able to analyze bugs/ system glitches, track them to the corrupted code, implement timely repairs, and make recommendations for avoiding similar situations via code/software/system changes and code management procedures. basic "," 5 years+ working in a digital production software development environment or equivalent experience. must be able to work independently with technical and non-technical staff to determine system needs. strong documentation techniques and possess creativity in developing easy-to-use tools and “quick fixes” able to communicate technical information effectively – both written and verbally. able to strategically solve complex technical issues able to learn and work in a fast paced, production critical environment must be well organized and detail oriented. must be familiar with television or film production or any other fast-paced environment proficiency in: c/c++, python git mysql and/or postgresql image processing, compositing development and relevant algorithms "," proficiency in one or more of the following technologies: multi-processing development. openimageio, opencolorio. nuke development. davinci resolve api avid media composer thinkbox deadline open gl development. gpu, cuda, opencl development a plus. toonboom development a plus. python back-end web development docker ", bachelor’s degree in a technical discipline ,,,
768,22441719024.0,/job/new-jersey/software-engineer-ii/391/22441719024,Software Engineer II,Disney Streaming,"['New Jersey, United States']","Jan. 24, 2022"," design, architect and implement across services and clients for large scope testing frameworks ownership of daily engineering work; ideate, review design, build, code-review, test, launch, monitor and maintain actively mentor other engineers treat quality as a habit and enforce software engineering best practices and appropriate design patterns basic "," 2+ years of relevant software engineering experience proficiency in at least one object-oriented programming language experience using automation testing framework (such as selenium, appium, etc.) experience with restful apis does extremely well with communication, mentorship and collaboration skills strong teamwork ethic and strive for perfection ",,,,,
769,22436226432.0,/job/orlando/senior-software-engineer/391/22436226432,Senior Software Engineer,Walt Disney World Resort,"['Orlando, Florida, United States ', ' Lake Buena Vista, Florida, United States']","Jan. 24, 2022"," owns the design and development of software fixes, enhancements, components, and/or new software systems and applications. drives development of components through own and subordinate engineers' work. develops technical solutions that meet specifications and that impact future developments. executes assigned component level software development projects and major fixes using new or existing technologies. develops specifications for assigned components, projects or fixes. reviews or writes code. leads programming, testing and debugging of applications or fixes to existing applications. creates protocols, documentation and tools for installation and maintenance. participates in setting the architectural direction for software development projects. designs specific components for assigned projects, developing specifications for each. designs, develops, manages, creates and maintains technical components and templates. able to code against front-end technology stack and lead end-to-end troubleshooting. interacts and coordinates deliverables with other technical groups in the organization. executes assigned component level projects using new or existing technologies. designs and develops specifications for assigned projects. reviews or troubleshoots and performs testing. participates in conceiving and setting the architectural direction for development projects. designs the component tasks of assigned projects, developing specifications for each. serves as a high level technical resource and “go-to” person for less experienced developers, providing technical guidance and oversight. leads team members in problem analysis and issue resolution. recommends improvements to processes, technology, and interfaces that improve the effectiveness of the team. basic ",,,,,,
770,22380487504.0,/job/south-carolina/sr-software-engineer/391/22380487504,Sr Software Engineer,Disney Streaming,"['South Carolina, United States ', ' Remote, United States ']","Jan. 23, 2022"," 3+ years ‘ experience supporting or working in devops teams you’re practical and personable, with an ability to communicate with engineers. you are keen to continue to learn about various aws services, and how app teams are using them. you have hands-on aws security/iam administration experience, particularly iam policies, in support of multiple teams. we work with external partners, and with cloud and datacenter services, so familiarity with ssl certificate management, vpc networking, security groups/firewalling and dns would be useful. experience with aws services, such as ec2, alb, ecs, acm, iam and cloudformation, plus serverless/hosted solutions such as lambda, api gateway, kinesis and dynamodb. experience with devops tools such as cloudformation, jenkins, github, puppet (or similar) hands-on experience with one or more of; react.js, angular, jquery, mvc architecture, graphql experience with one or more of; node.js, golang, python, java basic ",,,,,,
771,21942005472.0,/job/lantau-island/controls-support-engineer/391/21942005472,Controls Support Engineer,Hong Kong Disneyland Resort,"['Lantau Island, Hong Kong']","Jan. 16, 2022"," conducting technical investigations and analysis, and providing technical and engineering solutions to constantly ensure and enhance the safety, reliability and show quality of attractions. undertaking projects and tasks to replace, upgrade, enhance the control systems and field devices of attractions (e.g. plc, controls, drives, sensors, actuators etc.) writing and producing engineering drawings and document (e.g. maintenance manual, maintenance requirement, testing procedures, schematic and wiring diagrams etc.) planning and conducting attraction safety activities and works, e.g. ride examinations, operational and function tests etc. basic "," bachelor's degree in engineering disciplines, e.g. electrical, electronics, mechatronics, computers, communications or equivalent. post graduate working experience 3+ years’ (with at least 1 years’ experience in design/building/integration/installation/ t&c/servicing of industrial automation control/ machinery controls systems) preferably in the field/construction site/industrial areas hands on experience in using and troubleshooting with plc control systems and i/o systems (preferably in rockwell automation controllogix / guardlogix family, siemens s7 family) hands on experience in the application, configurations and trouble-shooting of vfd, drive and motor, servo systems, sensors, actuators, switchgear and control instrumentation familiar with electrical control circuit and cabinet design using autocad software basic understanding of information technology (it), i.e. ethernet, tcp/ip, windows os field work at construction sites may be required may work at irregular hours skills (optional and advantage) understanding and experience in functional safety and safety plc and safety field devices experience in using eplan electric p8 software basic understanding of operational technology (ot) ",,,,,
772,21518654192.0,/job/orlando/sr-site-reliability-engineer/391/21518654192,Sr Site Reliability Engineer,"Parks, Experiences and Products","['Orlando, Florida, United States ', ' Lake Buena Vista, Florida, United States']","May 02, 2022"," the senior systems engineer role is expected to have expert level experience with maintaining web, caching and queuing technologies in large high traffic environments. expert engineering and operations experience is a hard requirement as well as a light development background in one or more languages – ruby and bash shell. must be well versed in writing automation using chef, puppet or another scm tool. in this role, you will actively engage with development and qa teams as well as product/business teams. must have strong and effective communication skills working with management and other senior engineers. must be self-driven, leading project/planning efforts, architectural design, attending meetings w/ various teams. in addition, the candidate should have a leadership skill to guide the efforts of a small team of systems engineers to help prioritize workload, discuss technical challenges and coming up with solutions, participate in project sprint planning, ability to manage any number of projects from start to finish. basic "," 5-6+ yrs experience in enterprise level cloud design excellent communication and relationship skills, especially the ability to articulate advanced technical topics to both technical and non-technical staff; ability to articulate business issues/concerns with staff, peers, superiors, and outside parties strong, demonstrated skills in the following at a minimum: • aws chef • f5 • docker • terraform • couchbase • apache/nginx/tomcat • elasticsearch • rabbit mq • angular.js/node.js/spring/java • required knowledge and understanding of technical architecture, application systems design and integration in a large heterogeneous enterprise environment with hands on experience in rest, soa, java/j2ee, xml, websphere/weblogic/apache tomcat application server, irules • design experience in an enterprise environment. • experience in a system engineer/devops role. • experience with architecting highly scalable and highly available systems • strong presentation skills. • demonstrates expertise in research, often going outside of their area of individual experience. • deep technical experience in consumer and employee facing enterprise systems • exposure to infrastructure and platform capabilities - container, middleware, messaging, routing components • passion for learning new things but tempering it with adding value to the company. • demonstrable analytical and problem solving skills • ability to contribute to, and balance delivery against, multiple projects/demands simultaneously "," • chef • f5 • vault • logging/monitoring/alerting (cloudwatch/splunk/appd) • pubsub git(hub|lab) • aws cloud (fargate, ecs, ec2, s3, alb/elb, etc) • terraform/atlantis - module based • cloud trails/cloud trace • go/python/bash • jenkins/cicd • rundeck • google cloud platform ° app engine ° kubernetes ° helm/tiller ",,,,
